Symbols	EntrezID	EnsemblID	Ensembl_version_id	nCov1	nCov2	Ctrl1	Ctrl2	Ctrl3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gid	Symbol	Tag
GTF2I	2969	ENSG00000263001	ENSG00000263001.6	48	82	2685	2886	2790	204,165900117317	0,323468108195003	0,352336898550645	0,918064811053296	0,358584936080701	0,509393446421934	ENSG00000263001.6	GTF2I	NC
ZNF234	10780	ENSG00000263002	ENSG00000263002.8	92	18	1376	1386	1386	149,17206759409	1,12858384534128	0,693442180922466	1,6275096560177	0,103628899501729	0,182303121412892	ENSG00000263002.8	ZNF234	NC
RNF213-AS1	100294362	ENSG00000263069	ENSG00000263069.6	21	10	218	340	253	41,9135944970305	1,69574320009646	0,447629366123051	3,78827514106906	0,000151696800736829	0,000639948552244965	ENSG00000263069.6	RNF213-AS1	Up
RPS7P1	388363	ENSG00000263266	ENSG00000263266.2	32	23	108	138	136	53,7439538420944	3,49219323260733	0,300569478398015	11,6185889905393	3,31566997953649e-31	1,90080728586868e-29	ENSG00000263266.2	RPS7P1	Up
SRSF8	10929	ENSG00000263465	ENSG00000263465.4	59	46	2355	2772	2483	170,838886378747	0,134905173186967	0,19006098897511	0,709799385525843	0,477828550201461	0,640181862908576	ENSG00000263465.4	SRSF8	NC
MSMB	4477	ENSG00000263639	ENSG00000263639.7	1118	613	154	288	50	1659,46945925778	8,14303209673924	0,536938624066691	15,1656664872889	5,96899035990705e-52	8,67036180792445e-50	ENSG00000263639.7	MSMB	Up
LINC00667	339290	ENSG00000263753	ENSG00000263753.8	16	38	2897	2104	1480	118,577456440109	-0,429581437446176	0,552471285330913	-0,777563375422978	0,436826459268918	0,596550325331165	ENSG00000263753.8	LINC00667	NC
NBPF11	200030	ENSG00000263956	ENSG00000263956.6	20	9	1403	1364	1118	63,6668951925455	-0,743109802846873	0,30577751415996	-2,43023037481472	0,0150892283677314	0,0374668781992944	ENSG00000263956.6	NBPF11	NC
LINC00909	400657	ENSG00000264247	ENSG00000264247.2	46	2	1059	1177	1083	71,0653200268044	0,0280001493140271	1,0687092414734	0,0261999692970037	0,97909784037257	0,988988646916765	ENSG00000264247.2	LINC00909	NC
DYNLL2	140735	ENSG00000264364	ENSG00000264364.3	38	57	7469	6445	5243	258,480222997116	-1,39888681297666	0,325018792143355	-4,30401824999602	1,67727837824399e-05	8,70969337572203e-05	ENSG00000264364.3	DYNLL2	Down
OTUD7B	56957	ENSG00000264522	ENSG00000264522.6	18	27	208	197	180	50,5712248023142	2,62951704031894	0,272755127741051	9,6405778402647	5,38837948627523e-22	1,68616276849993e-20	ENSG00000264522.6	OTUD7B	Up
SUZ12P1	NA	ENSG00000264538	ENSG00000264538.6	7	17	390	314	325	35,297664858523	0,941216343310784	0,41616593798101	2,26163714377252	0,0237198311526135	0,0542708525030742	ENSG00000264538.6	SUZ12P1	NC
DPRXP4	503645	ENSG00000264743	ENSG00000264743.2	16	6	23	21	16	18,1624626831801	4,76963681262071	0,577504219378593	8,25905102087901	1,46835159921414e-16	2,9667878458558e-15	ENSG00000264743.2	DPRXP4	Up
AC011933.2	NA	ENSG00000264853	ENSG00000264853.1	20	12	5	2	4	25,6944055060761	7,67526564252444	0,825383817615682	9,29902607576712	1,41738000416257e-20	3,97272950840769e-19	ENSG00000264853.1	AC011933.2	Up
AC006141.1	NA	ENSG00000264895	ENSG00000264895.1	14	26	0	4	0	39,9850039967803	9,68917028135787	0,987882168881103	9,80802223845384	1,03986601428845e-22	3,4286870514069e-21	ENSG00000264895.1	AC006141.1	Up
RBM8A	9939	ENSG00000265241	ENSG00000265241.6	48	63	5491	5344	4710	255,561978519636	-0,79741047467741	0,167036093889295	-4,77388123794312	1,807089721683e-06	1,12965440060311e-05	ENSG00000265241.6	RBM8A	NC
TIMM23	100287932	ENSG00000265354	ENSG00000265354.4	44	43	2717	2803	2387	161,481720677582	-0,17470956514636	0,180211999155283	-0,969466883255751	0,332312295704488	0,479112717661799	ENSG00000265354.4	TIMM23	NC
RNF115	27246	ENSG00000265491	ENSG00000265491.5	78	108	2447	2579	2158	236,66100025591	1,00474635573461	0,246650581036914	4,07356168191729	4,6299581884585e-05	0,000219820762225002	ENSG00000265491.5	RNF115	Up
AC015922.2	NA	ENSG00000265519	ENSG00000265519.1	3	18	69	38	56	22,653503197344	3,39516930609234	0,817729101308193	4,15194873297378	3,29656120434261e-05	0,000161360366054092	ENSG00000265519.1	AC015922.2	Up
MIR5690	100847048	ENSG00000265527	ENSG00000265527.1	28	0	0	0	0	27,6581714780877	12,0039662230737	3,01741088329674	3,97823388572077	6,94290595145118e-05	0,000316695506353273	ENSG00000265527.1	MIR5690	Up
FCGR1CP	100132417	ENSG00000265531	ENSG00000265531.3	23	52	1182	715	892	95,4920689282102	1,05148243895604	0,661307431531985	1,59000547826928	0,111833570196333	0,194703441211594	ENSG00000265531.3	FCGR1CP	NC
RARA-AS1	101929693	ENSG00000265666	ENSG00000265666.1	15	12	653	627	606	43,5397371440744	0,193625491885037	0,308469783588664	0,627696786480816	0,530202590901769	0,694721478588788	ENSG00000265666.1	RARA-AS1	NC
RN7SL5P	NA	ENSG00000265735	ENSG00000265735.2	584	854	0	0	0	1445,26284473136	17,7108280305891	1,21879301732864	14,5314485550695	7,65836497443714e-48	9,3016683740367e-46	ENSG00000265735.2	RN7SL5P	Up
SEC22B	9554	ENSG00000265808	ENSG00000265808.4	90	140	5439	5208	5168	374,680845431426	0,242482404582246	0,262791375393822	0,922718274977097	0,356154039663452	0,50679753307799	ENSG00000265808.4	SEC22B	NC
TXNIP	10628	ENSG00000265972	ENSG00000265972.6	1601	2740	189922	167575	186200	9232,17438573346	-0,645846217692408	0,334100012620273	-1,93309246721417	0,0532248078793457	0,104821080962823	ENSG00000265972.6	TXNIP	NC
AC002091.1	NA	ENSG00000265975	ENSG00000265975.1	64	0	186	156	150	63,0084952648888	3,29113464309568	1,55594511470145	2,11519970209693	0,0344129303342942	0,0730459297320949	ENSG00000265975.1	AC002091.1	NC
SRGAP2	23380	ENSG00000266028	ENSG00000266028.7	86	41	5065	4603	4139	246,599768330681	-0,462342461517491	0,250535792793574	-1,84541480625258	0,0649772209456878	0,123968787352715	ENSG00000266028.7	SRGAP2	NC
RASSF5	83593	ENSG00000266094	ENSG00000266094.8	103	120	17678	12016	15683	627,909198710341	-1,37820043407022	0,254113554364938	-5,42356127958037	5,84231734502456e-08	4,62778696696161e-07	ENSG00000266094.8	RASSF5	Down
STRADA	92335	ENSG00000266173	ENSG00000266173.7	26	10	537	548	407	43,5089250598572	0,862194125260517	0,424229946716306	2,03237449862796	0,0421157577208854	0,0864678215532036	ENSG00000266173.7	STRADA	NC
NCOA4	8031	ENSG00000266412	ENSG00000266412.5	536	805	28837	41919	30476	2260,79188557787	0,117299852062039	0,284139219895839	0,412825276655014	0,679734630864661	0,808567349488104	ENSG00000266412.5	NCOA4	NC
MRPS21	54460	ENSG00000266472	ENSG00000266472.5	50	116	3033	2878	3086	263,181941391125	0,695634239089224	0,461782089201994	1,50641234330104	0,131961353999891	0,223185051395615	ENSG00000266472.5	MRPS21	NC
AC044840.1	NA	ENSG00000266696	ENSG00000266696.1	6	16	0	0	0	21,5010113064496	11,6434508832944	3,0268844997053	3,84667828733735	0,000119730015163319	0,000517898564583708	ENSG00000266696.1	AC044840.1	Up
GAPLINC	100505592	ENSG00000266835	ENSG00000266835.6	8	50	1639	557	680	87,8482002147768	0,81624348833427	0,842687971771062	0,968618890594565	0,332735374554647	0,479626195666877	ENSG00000266835.6	GAPLINC	NC
AC027514.1	NA	ENSG00000266900	ENSG00000266900.1	36	2	3	5	8	30,5858050661503	7,29242097630601	1,25207963674885	5,82424692669029	5,73707000937428e-09	5,22656953154107e-08	ENSG00000266900.1	AC027514.1	Up
ZNF850	342892	ENSG00000267041	ENSG00000267041.6	32	18	309	266	275	61,1424057186137	2,26577192676469	0,294796496383956	7,68588485466138	1,5194312035605e-14	2,58628123627424e-13	ENSG00000267041.6	ZNF850	Up
PTP4A2P1	NA	ENSG00000267185	ENSG00000267185.1	2	29	19	26	10	27,1810741717385	5,37021904016382	1,13436151471284	4,73413366947948	2,19992714328528e-06	1,35357852679871e-05	ENSG00000267185.1	PTP4A2P1	Up
AC020916.1	NA	ENSG00000267519	ENSG00000267519.6	26	11	1012	1880	792	65,9339107126551	-0,385561306770197	0,527786519424814	-0,730525113052119	0,465069268245129	0,626287843193046	ENSG00000267519.6	AC020916.1	NC
CARD8-AS1	100505812	ENSG00000268001	ENSG00000268001.1	20	24	1387	1654	1462	81,5469294851684	-0,370815152378593	0,279916883007968	-1,32473307216713	0,185259699892297	0,296426045214365	ENSG00000268001.1	CARD8-AS1	NC
NBPF12	149013	ENSG00000268043	ENSG00000268043.7	16	36	1768	2086	1708	107,233529445195	-0,308812321422605	0,490274338398208	-0,629876575697468	0,52877533968982	0,693273906973944	ENSG00000268043.7	NBPF12	NC
SLC6A14	11254	ENSG00000268104	ENSG00000268104.3	36	2	22	28	2	30,8627253311366	5,65518451509165	1,3208052002579	4,28161890488274	1,85538537508822e-05	9,55607925099341e-05	ENSG00000268104.3	SLC6A14	Up
AC005261.1	NA	ENSG00000268205	ENSG00000268205.1	27	12	727	715	444	53,0515114439033	0,703191111582826	0,38754563949627	1,81447303212295	0,0696049309379848	0,131283278233444	ENSG00000268205.1	AC005261.1	NC
AC092279.1	NA	ENSG00000268362	ENSG00000268362.6	29	8	240	263	212	32,9965318337839	1,72183454654899	0,837020789999055	2,0570989001969	0,0396767134926556	0,0822932934553892	ENSG00000268362.6	AC092279.1	NC
AC100781.1	NA	ENSG00000268566	ENSG00000268566.6	22	0	3	2	0	18,0414015036816	8,26870641910201	1,87739267015774	4,40435639839121	1,06098393639895e-05	5,71368553725064e-05	ENSG00000268566.6	AC100781.1	Up
ADGRE4P	326342	ENSG00000268758	ENSG00000268758.7	14	35	2277	3446	2085	119,583375934153	-0,968304670539425	0,449802533494788	-2,15273280702997	0,0313396835880608	0,0682476213306455	ENSG00000268758.7	ADGRE4P	NC
AC092070.2	NA	ENSG00000269001	ENSG00000269001.2	14	28	1396	1107	1252	71,9502093575964	-0,209016573926443	0,389377016425466	-0,536797409989021	0,591407560919818	0,746394255292605	ENSG00000269001.2	AC092070.2	NC
MTRNR2L12	100462981	ENSG00000269028	ENSG00000269028.3	1355	2119	14	34	24	3901,61421402648	12,1153036240473	0,484761709584477	24,9922866936668	7,41564914361603e-138	8,85675696052541e-135	ENSG00000269028.3	MTRNR2L12	Up
ZSCAN16-AS1	100129195	ENSG00000269293	ENSG00000269293.3	24	32	357	411	365	65,1489231963835	1,98111095917602	0,254992182245045	7,76930077515944	7,89205650186568e-15	1,38387790111834e-13	ENSG00000269293.3	ZSCAN16-AS1	Up
RPARP-AS1	100505761	ENSG00000269609	ENSG00000269609.6	4	38	872	1334	1107	76,7917239598951	0,181027906629674	1,03594738173841	0,174746236942936	0,861279034874553	0,922164654040073	ENSG00000269609.6	RPARP-AS1	NC
KCNQ1OT1	10984	ENSG00000269821	ENSG00000269821.1	128	72	74	125	63	202,145755332354	5,9691430488931	0,343370526883628	17,3839703222872	1,09129728314061e-67	2,82659144493457e-65	ENSG00000269821.1	KCNQ1OT1	Up
SNHG8	100093630	ENSG00000269893	ENSG00000269893.8	150	115	1797	1834	1803	302,405073072242	1,95047922568024	0,130630393253199	14,9312818947092	2,06262427261485e-50	2,77139353829212e-48	ENSG00000269893.8	SNHG8	Up
AC068790.3	NA	ENSG00000269997	ENSG00000269997.1	0	24	9	12	4	25,8678965663561	6,40764314139449	1,48994758554774	4,30058292220991	1,70349411584564e-05	8,83941986542349e-05	ENSG00000269997.1	AC068790.3	Up
AC127502.2	NA	ENSG00000270055	ENSG00000270055.1	18	22	1125	1006	1108	63,4423969921874	-0,104621439038898	0,402889037761818	-0,259678048378047	0,795112126759089	0,882053795400531	ENSG00000270055.1	AC127502.2	NC
NCBP2AS2	152217	ENSG00000270170	ENSG00000270170.2	10	32	526	511	481	53,7969621702003	1,12895941264211	0,510692027829185	2,21064624298329	0,0270603438317494	0,0606614464749687	ENSG00000270170.2	NCBP2AS2	NC
NBPF8	728841	ENSG00000270231	ENSG00000270231.4	15	11	444	529	923	40,3361542054347	0,0210872649392961	0,579812209644425	0,0363691288119442	0,970988029526362	0,984642660423018	ENSG00000270231.4	NBPF8	NC
NBPF14	25832	ENSG00000270629	ENSG00000270629.6	39	22	278	467	504	76,2340372963007	2,02571728285904	0,421147705972724	4,80999244239082	1,50936002622059e-06	9,54078854563075e-06	ENSG00000270629.6	NBPF14	Up
TAF15	8148	ENSG00000270647	ENSG00000270647.6	48	60	5320	4998	4988	246,502683356812	-0,820454099914241	0,201521047839465	-4,07130723420924	4,67500405509437e-05	0,000221812485491986	ENSG00000270647.6	TAF15	NC
AC018647.2	101930085	ENSG00000271122	ENSG00000271122.1	26	8	651	651	617	47,9094071085797	0,452684041085594	0,420776324639758	1,07583058878884	0,282003029304006	0,419260105392637	ENSG00000271122.1	AC018647.2	NC
AC016831.5	NA	ENSG00000271204	ENSG00000271204.1	8	22	0	0	0	23,3526859410017	11,7976006723275	1,96499600756145	6,00388022516559	1,92656846074811e-09	1,86312949928758e-08	ENSG00000271204.1	AC016831.5	Up
TMCC1-AS1	100507032	ENSG00000271270	ENSG00000271270.7	24	2	306	369	349	34,0185210166552	0,984850117806864	0,860804174454657	1,14410471862639	0,252580211024871	0,383634970793604	ENSG00000271270.7	TMCC1-AS1	NC
NBPF10	100132406	ENSG00000271425	ENSG00000271425.9	13	12	184	217	261	29,2072225972385	1,56048522059702	0,41637128007416	3,74782146434087	0,000178377146182259	0,000741158076657558	ENSG00000271425.9	NBPF10	Up
CCL5	6352	ENSG00000271503	ENSG00000271503.6	30	4	160	216	279	37,9611761005292	1,99136396019179	0,863831801972856	2,30526817332243	0,0211515588521941	0,04918509596587	ENSG00000271503.6	CCL5	Up
Z83843.1	NA	ENSG00000271533	ENSG00000271533.1	22	22	521	722	423	53,3056187349557	1,02321902047338	0,396152289625536	2,58289311274858	0,00979756719363555	0,025828093136576	ENSG00000271533.1	Z83843.1	Up
LIX1L	128077	ENSG00000271601	ENSG00000271601.4	41	40	3064	3321	2948	171,481636260736	-0,508058647906377	0,196580364392736	-2,58448319330286	0,00975250575028643	0,0257313903558736	ENSG00000271601.4	LIX1L	NC
MILR1	284021	ENSG00000271605	ENSG00000271605.6	40	43	2245	2251	2411	137,479469950999	-0,0977642227230958	0,237501257134207	-0,411636653644537	0,68060576171557	0,808960173901771	ENSG00000271605.6	MILR1	NC
ATP2B1-AS1	338758	ENSG00000271614	ENSG00000271614.1	7	14	127	140	160	26,631092057178	2,00548299085695	0,442520043867132	4,53195966747916	5,84390093797341e-06	3,30611006222506e-05	ENSG00000271614.1	ATP2B1-AS1	Up
AC099343.3	NA	ENSG00000271646	ENSG00000271646.1	20	8	165	137	209	29,3231850504313	2,05431803621636	0,478654163072389	4,29186288285908	1,77180352768928e-05	9,16223657175872e-05	ENSG00000271646.1	AC099343.3	Up
AC104118.1	NA	ENSG00000271862	ENSG00000271862.1	45	8	82	89	47	53,3092870402036	4,28566612190838	0,680939557275593	6,29375408744813	3,09878608843249e-10	3,32092239925831e-09	ENSG00000271862.1	AC104118.1	Up
AL035530.2	105378083	ENSG00000271913	ENSG00000271913.7	6	19	238	315	238	29,0710445305302	1,26697445172384	0,596865712017987	2,12271274126341	0,0337779306725344	0,0719466911322843	ENSG00000271913.7	AL035530.2	NC
GTF2H5	404672	ENSG00000272047	ENSG00000272047.2	30	58	1543	1478	1570	129,680001123039	0,635005602801834	0,351591532853465	1,80608900802651	0,0709044375100337	0,133313240999712	ENSG00000272047.2	GTF2H5	NC
AC114760.2	NA	ENSG00000272211	ENSG00000272211.1	29	4	14	27	12	32,7424074930406	5,65017695828604	0,804704077119711	7,02143448621485	2,196017831146e-12	2,9691818449042e-11	ENSG00000272211.1	AC114760.2	Up
KMT2B	9757	ENSG00000272333	ENSG00000272333.5	52	6	5124	4639	4186	176,763123600585	-1,74608668560746	0,736134484429368	-2,37196697416095	0,0176936721708982	0,0429415145431877	ENSG00000272333.5	KMT2B	Down
POM121C	100101267	ENSG00000272391	ENSG00000272391.6	66	48	3060	2469	2426	199,192833895944	0,337232498114942	0,369561476123178	0,912520703328232	0,361494676041139	0,512423351281314	ENSG00000272391.6	POM121C	NC
CD24	100133941	ENSG00000272398	ENSG00000272398.6	352	166	453	300	87	510,1993511796	5,65100574606978	0,559637768820193	10,0976132436219	5,66030160918599e-24	2,02134823910765e-22	ENSG00000272398.6	CD24	Up
AC009974.1	NA	ENSG00000272555	ENSG00000272555.1	0	21	392	438	265	28,422995080005	0,512745540296043	1,34043251679248	0,382522457395312	0,702073874552043	0,822629537779672	ENSG00000272555.1	AC009974.1	NC
ZNF595	152687	ENSG00000272602	ENSG00000272602.6	12	18	553	459	602	47,6271312025297	0,611466718944222	0,385525288451392	1,58606124490668	0,11272541714715	0,195907115426792	ENSG00000272602.6	ZNF595	NC
DCP1A	55802	ENSG00000272886	ENSG00000272886.6	110	80	2867	2467	2646	245,805564206779	0,882239509184352	0,191446357685885	4,6082856829895	4,0600256989582e-06	2,36922998035297e-05	ENSG00000272886.6	DCP1A	NC
LINC01578	NA	ENSG00000272888	ENSG00000272888.7	63	22	1774	2082	1696	131,685867476361	0,269782793272716	0,43671753728841	0,617751224161512	0,536739340145626	0,701746781879868	ENSG00000272888.7	LINC01578	NC
LINC02035	100129550	ENSG00000273033	ENSG00000273033.2	4	22	701	994	656	50,0655765512356	-0,047944014689983	0,694361708782354	-0,0690476074408805	0,94495172463742	0,970039737191064	ENSG00000273033.2	LINC02035	NC
AL359921.2	NA	ENSG00000273058	ENSG00000273058.2	37	0	33	56	30	34,5162591705331	4,5442464276361	1,44938054367313	3,13530249006913	0,00171676989219088	0,00561923251253343	ENSG00000273058.2	AL359921.2	Up
NBPF26	101060684	ENSG00000273136	ENSG00000273136.7	24	10	283	220	382	44,6251290722631	1,67255800921347	0,496736892517721	3,36709037401285	0,000759657890648706	0,00271551801349616	ENSG00000273136.7	NBPF26	Up
AC093788.1	NA	ENSG00000273449	ENSG00000273449.1	4	22	65	62	50	26,3726437099801	3,54049439921124	0,772497130177746	4,58318129725167	4,5795465263127e-06	2,64724633564588e-05	ENSG00000273449.1	AC093788.1	Up
CWC25	54883	ENSG00000273559	ENSG00000273559.5	36	28	636	611	548	75,8845444925435	1,50136694624303	0,218930778277915	6,85772442802522	6,9966056600231e-12	8,94251061112822e-11	ENSG00000273559.5	CWC25	Up
ZNHIT3	9326	ENSG00000273611	ENSG00000273611.5	6	28	560	597	529	57,6817300859946	0,973884701240458	0,778262634675834	1,25135739254154	0,210804114902503	0,33052781432237	ENSG00000273611.5	ZNHIT3	NC
CYFIP1	23191	ENSG00000273749	ENSG00000273749.5	80	188	12564	12815	10452	597,611417152584	-0,688970155430871	0,474418668798531	-1,45224081753716	0,146434656895841	0,243393556049698	ENSG00000273749.5	CYFIP1	NC
AL133227.1	NA	ENSG00000273828	ENSG00000273828.2	6	25	81	70	62	37,0697516892088	3,69619367806236	0,660822389942227	5,5933239162576	2,22763135296617e-08	1,87655246183647e-07	ENSG00000273828.2	AL133227.1	Up
AL035661.1	NA	ENSG00000274173	ENSG00000274173.1	28	36	13	16	0	58,5995398962547	7,42161494434333	0,927513031126318	8,00162875914632	1,22784101598467e-15	2,28340191709675e-14	ENSG00000274173.1	AL035661.1	Up
SOCS7	30837	ENSG00000274211	ENSG00000274211.6	2	22	143	180	128	33,4962674360646	2,37359917726068	1,05753821979804	2,24445711069806	0,024803005497794	0,0563057035049181	ENSG00000274211.6	SOCS7	NC
RCC1L	81554	ENSG00000274523	ENSG00000274523.5	20	22	3768	2632	2728	120,297494328848	-1,51811836925085	0,459337308458255	-3,30501864598447	0,000949700815783092	0,00330848616718602	ENSG00000274523.5	RCC1L	Down
AL034397.3	NA	ENSG00000274536	ENSG00000274536.7	96	18	4985	4927	6767	265,812701233999	-0,878427044041794	0,657661491767513	-1,33568264987046	0,181653022696812	0,29140934870055	ENSG00000274536.7	AL034397.3	NC
CCL23	6368	ENSG00000274736	ENSG00000274736.5	0	24	470	766	542	39,9004200060782	0,130911997608839	1,34568194044411	0,0972830159002023	0,922501643368293	0,957716127187157	ENSG00000274736.5	CCL23	NC
MLLT6	4302	ENSG00000275023	ENSG00000275023.5	18	30	1096	1158	1234	79,4631035006048	0,140376141464418	0,302366882597186	0,464257660292208	0,642463154573548	0,782265116505558	ENSG00000275023.5	MLLT6	NC
PPP4R3B	57223	ENSG00000275052	ENSG00000275052.5	216	174	10088	10347	9421	637,897465502007	0,0491471538322636	0,0989730484915154	0,496571082545535	0,619491549485718	0,766626141540638	ENSG00000275052.5	PPP4R3B	NC
SYNRG	11276	ENSG00000275066	ENSG00000275066.5	112	96	1415	1558	1344	244,795115324772	1,95004427988332	0,134664939888737	14,4807125113225	1,6042552809159e-47	1,9267195547e-45	ENSG00000275066.5	SYNRG	Up
NUDT18	79873	ENSG00000275074	ENSG00000275074.2	22	2	1118	1159	1216	55,3903534071531	-0,873677676297435	0,791893465203199	-1,10327678493123	0,269906984953502	0,404945241296001	ENSG00000275074.2	NUDT18	NC
AC241952.1	NA	ENSG00000275131	ENSG00000275131.3	50	84	1104	1308	1169	174,916722891299	1,66987283994217	0,340015853721308	4,91116170515648	9,05383828190692e-07	5,95591846341601e-06	ENSG00000275131.3	AC241952.1	Up
CCL4	6351	ENSG00000275302	ENSG00000275302.2	26	43	216	413	281	78,3969162020342	2,63905577639946	0,417986903251119	6,31372838687716	2,72391842413485e-10	2,94413264364258e-09	ENSG00000275302.2	CCL4	Up
CCL18	6362	ENSG00000275385	ENSG00000275385.2	267	87	2924	6152	1062	415,680693818031	1,43370615735647	0,685976689876485	2,0900216851605	0,0366158517793666	0,0769394567053878	ENSG00000275385.2	CCL18	NC
AATF	26574	ENSG00000275700	ENSG00000275700.5	16	32	2484	2084	2168	103,417756813044	-0,883887429449543	0,408978142199629	-2,16120945900845	0,0306791630717858	0,0670264885891515	ENSG00000275700.5	AATF	NC
HIST1H2BH	8345	ENSG00000275713	ENSG00000275713.2	20	19	10	8	4	37,8692672493293	7,14685470641505	0,475643788170072	15,0256449977217	4,98735098731926e-51	6,9622124367136e-49	ENSG00000275713.2	HIST1H2BH	Up
AC092747.4	NA	ENSG00000275764	ENSG00000275764.1	2	32	200	247	166	40,3928867421647	2,22048894186244	1,06970794406723	2,07578989590348	0,037913387281949	0,0792399377588314	ENSG00000275764.1	AC092747.4	NC
CCL4L2	9560	ENSG00000276070	ENSG00000276070.5	36	31	90	202	172	73,7609484930374	3,57556028017229	0,408739048959222	8,7477824525863	2,1758622466745e-18	5,11779940689369e-17	ENSG00000276070.5	CCL4L2	Up
CCL3L1	6349	ENSG00000276085	ENSG00000276085.1	12	16	18	38	14	26,0191902965266	4,96770145346471	0,586331131745064	8,4725186579802	2,40143195547274e-17	5,20948377182168e-16	ENSG00000276085.1	CCL3L1	Up
WHAMMP3	NA	ENSG00000276141	ENSG00000276141.4	6	28	462	352	403	51,4138446111158	1,37960483221906	0,74258044497246	1,85785236004999	0,0631899832070061	0,121139491616213	ENSG00000276141.4	WHAMMP3	NC
RN7SL1	6029	ENSG00000276168	ENSG00000276168.1	756	1147	152	1155	302	1947,58599783057	6,64468036044615	0,672340771936912	9,88290557079236	4,9379946860036e-23	1,66129905727238e-21	ENSG00000276168.1	RN7SL1	Up
HIST1H4I	8294	ENSG00000276180	ENSG00000276180.1	28	34	205	286	165	62,7816280519847	2,89186764121989	0,332994826540762	8,68442213130268	3,80672622491912e-18	8,79967746057111e-17	ENSG00000276180.1	HIST1H4I	Up
TADA2A	6871	ENSG00000276234	ENSG00000276234.5	34	26	375	441	384	67,6356049088925	1,99053947292209	0,237970656291756	8,36464253173155	6,02974559827405e-17	1,26713070255812e-15	ENSG00000276234.5	TADA2A	Up
FRG1HP	NA	ENSG00000276291	ENSG00000276291.5	18	26	457	546	519	54,4962221989128	1,18525000306097	0,334825105277896	3,53990780373903	0,000400266836748799	0,00153358339982635	ENSG00000276291.5	FRG1HP	Up
HERC2P2	400322	ENSG00000276550	ENSG00000276550.4	22	10	2532	414	2597	80,852145286405	-1,20680708928621	0,774319501189977	-1,55853893312978	0,119105546266638	0,204875262733253	ENSG00000276550.4	HERC2P2	NC
RAB7B	338382	ENSG00000276600	ENSG00000276600.5	6	38	4114	4345	4063	154,348709676094	-1,91186567591041	0,812721859615667	-2,35242309935471	0,0186515459807628	0,0448413034549808	ENSG00000276600.5	RAB7B	Down
AL133216.2	NA	ENSG00000276805	ENSG00000276805.2	16	12	338	226	228	36,1214042968558	1,52279791325688	0,382264691598688	3,98362168080006	6,78728935172492e-05	0,000310123584449272	ENSG00000276805.2	AL133216.2	Up
AC023157.3	NA	ENSG00000276900	ENSG00000276900.1	42	0	132	168	73	36,1379749030503	2,89236790957697	1,48243361937143	1,95109438411372	0,0510458191527612	0,101215921430184	ENSG00000276900.1	AC023157.3	NC
HIST1H2AL	8332	ENSG00000276903	ENSG00000276903.1	30	8	0	0	3	31,0539229624536	9,73291939863662	1,23967902157838	7,85116084826899	4,12203886826574e-15	7,36621708977364e-14	ENSG00000276903.1	HIST1H2AL	Up
HIST1H4E	8367	ENSG00000276966	ENSG00000276966.2	8	22	2	10	8	23,537080056842	6,64250491888448	1,12488602073786	5,90504708603934	3,52546043462551e-09	3,30097336339631e-08	ENSG00000276966.2	HIST1H4E	Up
F8A1	8263	ENSG00000277203	ENSG00000277203.1	20	15	532	485	685	50,3827904334626	0,709137620857838	0,366149144323153	1,93674526310506	0,0527764898729417	0,104071636331728	ENSG00000277203.1	F8A1	NC
HIST1H2BF	8343	ENSG00000277224	ENSG00000277224.2	2	30	0	4	0	33,3735013087511	9,45347837585019	1,89455787798374	4,98980711315662	6,04396128291111e-07	4,08081280339268e-06	ENSG00000277224.2	HIST1H2BF	Up
