	V1	V2	V3	V4	V5	V6
NAME	Case1	Case2	Case3	NegCtrl1	NegCtrl2	NegCtrl3
CLASS_CvsI	Infected	Infected	Infected	Control	Control	Control
	0	0	0	0	0	0
	0	0	0	0	0	1
	62	48	230	71	52	72
	2	1	3	3	1	3
	28	27	61	40	28	59
	0	0	0	0	0	0
	0	0	0	0	0	0
	16549	17956	52591	19840	17821	28103
	1371	1408	4195	1664	1396	2112
	55	54	185	35	30	73
	0	0	4	1	1	0
	1519	1533	4484	1732	1460	2551
	403	287	954	351	339	492
	0	0	2	5	2	6
	328	392	1048	425	375	535
	1	0	0	0	1	1
	49	41	126	52	34	51
	433	255	876	360	435	572
	1042	910	2703	972	905	1437
	121	113	295	127	100	173
	571	626	1737	723	564	1030
	40	51	136	76	76	97
	22	21	72	32	40	53
	720	633	1964	682	689	1065
	0	0	0	0	0	0
	12	2	31	3	2	9
	44	64	137	69	45	61
	992	798	2276	895	807	1180
	62	50	127	44	58	74
	46	36	122	48	69	97
	304	245	815	304	320	454
	0	0	0	0	0	0
	985	860	2829	1038	970	1426
	23	20	57	17	14	20
	90	39	108	45	58	80
	229	241	675	283	274	435
	840	645	2083	763	739	1033
	113	81	252	96	110	139
	113	78	200	75	81	116
	0	0	0	0	0	0
	55	53	190	20	36	36
	122	118	347	108	98	147
	4	1	6	2	4	5
	0	0	0	0	0	0
	191	136	459	211	234	284
	261	201	681	204	239	376
	10	7	6	5	6	11
	3	2	0	2	4	1
	151	84	257	81	135	120
	36	14	88	26	36	40
	371	279	1032	377	309	477
	2	2	1	2	6	1
	17	23	50	26	23	28
	5036	2784	9801	3725	3573	4923
	14	16	44	16	24	20
	1	1	2	0	0	1
	772	291	1258	431	544	637
	0	0	4	0	0	0
	192	194	456	168	155	224
	0	1	1	0	0	0
	133	129	359	153	174	222
	1026	818	2578	1196	1202	1855
	192	187	678	255	202	319
	317	253	917	259	262	348
	44	18	93	29	34	38
	11	10	40	16	21	22
	18	7	29	10	12	8
	253	212	705	278	269	337
	0	0	0	0	0	0
	1273	1148	3867	1401	1220	2025
	295	275	784	333	303	512
	1217	601	1728	779	976	900
	1	4	4	4	1	9
	0	0	0	0	0	0
	94	63	170	76	116	90
	220	144	426	172	234	289
	224	162	461	160	225	273
	1885	1067	3653	1389	1494	2204
	1571	1404	4496	1782	1522	2176
	3076	3142	10410	4208	3243	5558
	6	2	17	4	9	1
	0	0	0	1	1	2
	40	14	55	16	22	30
	82	83	180	92	110	123
	0	0	0	2	0	5
	1394	1127	3335	1389	1248	2148
	0	0	0	0	0	0
	19	8	16	8	13	15
	1111	572	1901	696	852	881
	249	137	452	166	181	257
	1144	866	2690	1123	1061	1551
	1270	1202	3653	1213	1308	1748
	178	99	365	157	118	203
	49	47	114	63	54	72
	162	72	289	111	129	149
	0	0	0	0	0	0
	260	227	641	229	253	309
	43	48	139	60	57	65
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	2	0	0	0
	563	576	1656	699	670	921
	447	339	1076	436	384	629
	1021	748	2335	900	908	1340
	7	5	14	6	5	8
	1670	1310	4611	1756	1725	2428
	5	2	15	3	8	12
	3	0	10	3	4	3
	2	2	3	2	1	7
	126	110	326	114	120	147
	185	173	572	181	213	276
	616	468	1356	515	535	798
	56	66	178	73	45	108
	26	23	77	31	39	81
	25	12	26	19	23	23
	93	101	279	91	109	249
	66	69	185	93	75	139
	50	41	113	54	61	88
	33	39	96	43	59	71
	17	19	72	29	31	47
	111	109	295	117	91	206
	1	0	4	0	4	0
	129	142	381	127	179	289
	118	100	320	134	162	270
	44	50	127	48	58	114
	119	142	375	146	157	259
	91	107	408	139	143	245
	154	154	514	188	185	445
	61	55	153	35	70	137
	93	115	360	133	110	203
	34	22	111	24	62	140
	66	84	207	66	125	218
	58	41	134	67	55	110
	0	0	0	0	0	0
	76	69	177	76	77	221
	16	8	40	15	15	39
	2	3	15	4	4	12
	2	3	10	6	0	2
	0	0	0	0	0	0
	0	0	1	0	1	1
	6	5	15	6	2	14
	0	0	0	0	0	1
	0	3	0	3	2	0
	261	252	688	252	290	523
	92	98	243	90	119	254
	20	20	59	24	29	74
	61	56	249	83	90	128
	5	5	2	5	6	8
	104	82	264	102	112	251
	0	0	0	0	0	0
	37	36	133	58	47	65
	735	749	2393	925	708	1205
	0	0	0	0	0	0
	0	0	0	0	0	0
	310	368	1142	461	424	716
	51	29	133	35	28	57
	98	92	268	83	104	146
	150	127	365	168	135	242
	858	841	2325	972	822	1508
	0	0	0	0	0	0
	106	118	366	161	149	209
	0	0	0	0	0	0
	215	231	637	329	301	477
	1	0	3	0	1	1
	39	37	156	46	48	81
	803	739	2107	759	676	1207
	328	374	1073	374	394	553
	2	1	1	0	2	1
	164	201	473	179	156	217
	1	2	0	0	0	0
	0	0	2	1	4	0
	224	194	612	277	219	362
	184	166	485	219	177	303
	114	109	337	127	121	219
	1	0	0	1	1	0
	146	50	217	108	148	168
	0	1	0	0	1	0
	34	25	85	33	38	59
	322	300	1012	336	295	633
	275	173	462	189	230	378
	0	0	0	0	0	0
	160	156	407	166	152	285
	736	753	2135	917	817	1535
	182	134	447	174	180	316
	3828	3363	10975	3883	3435	5259
	61	51	193	50	63	76
	667	754	2092	868	713	1226
	71	28	155	64	66	62
	1	2	5	0	3	4
	0	1	2	3	1	0
	0	0	0	0	0	0
	62	58	165	85	81	136
	33	42	105	42	48	80
	15	14	61	17	17	17
	27	57	137	43	37	47
	29	43	106	36	17	27
	382	238	805	261	301	388
	5	2	6	4	0	7
	0	0	0	0	0	0
	4785	5074	15245	6230	6129	8519
	1	11	39	11	13	4
	2	0	6	0	4	0
	0	0	0	0	0	2
	7116	6749	20431	6054	6094	7999
	0	0	0	0	0	0
	2207	1462	4527	1690	1788	2248
	769	720	2105	766	731	1123
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	1	0	0	0	3
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	1	4	1	1	0
	1473	1446	4354	1674	1412	2101
	120	105	289	122	136	209
	0	0	0	1	1	0
	350	304	985	324	272	426
	0	0	2	1	0	0
	105	106	300	124	149	192
	404	285	971	358	351	549
	17	9	16	11	13	11
	2368	2219	7343	2953	2507	4332
	5	5	2	3	0	0
	1	0	0	1	0	0
	0	0	2	0	0	0
	2	6	6	2	10	5
	79	50	176	65	78	103
	424	400	1467	493	373	554
	109	100	310	109	111	117
	14	5	37	15	9	31
	24	10	50	16	21	20
	0	0	0	0	0	0
	0	0	3	0	0	0
	1	0	0	0	0	0
	13	4	20	9	8	19
	46	65	140	71	45	65
	8	3	5	6	1	7
	0	0	0	0	0	0
	112	61	245	105	119	94
	79	78	177	104	77	146
	114	45	201	57	92	102
	196	139	564	173	170	193
	30	30	84	36	38	54
	47	34	78	45	42	54
	60	31	65	33	16	39
	0	0	0	0	0	0
	193	152	407	165	159	238
	473	400	1220	440	425	660
	5404	5262	15311	6595	5694	8975
	7	3	21	8	10	9
	23	23	93	19	27	25
	972	1007	2844	1006	1009	2169
	0	0	0	0	1	0
	152	114	388	133	129	155
	66	45	142	73	61	106
	33	38	100	31	38	60
	0	0	0	0	0	0
	21	22	38	30	28	60
	16	18	36	15	14	10
	261	261	725	264	288	603
	51	43	114	42	30	77
	34	51	90	37	32	71
	43	37	110	57	48	98
	174	186	447	217	185	281
	29	25	71	37	32	44
	27	33	70	38	37	60
	84	94	221	114	84	162
	23	20	86	36	29	56
	60	63	126	71	71	139
	72	76	194	77	62	121
	53	33	174	44	42	93
	82	89	321	117	121	223
	185	231	590	201	220	360
	29	40	94	45	34	45
	0	0	0	0	0	0
	461	524	1375	582	493	720
	23	49	104	46	48	77
	50	57	119	53	44	94
	40	53	115	55	39	71
	95	127	296	126	107	258
	1	5	8	1	2	4
	26	33	97	18	24	84
	51	77	195	84	87	168
	5	2	2	2	6	2
	159	169	467	218	222	396
	15	13	49	17	16	12
	1	2	5	6	2	9
	0	0	0	0	0	0
	0	0	0	0	0	0
	464	323	1110	408	384	549
	4	9	13	3	4	10
	15	6	29	13	11	22
	4474	4335	12429	4841	4298	6703
	285	246	773	264	380	411
	1610	988	3674	1368	1466	2243
	708	602	1708	700	658	928
	3	5	16	10	9	20
	2319	2218	7081	2400	2091	3154
	3	1	11	2	6	3
	156	168	518	172	146	202
	36	37	146	70	67	89
	0	0	0	0	0	0
	59	51	133	48	46	57
	1	4	5	4	2	3
	1400	1294	4204	1512	1303	2120
	13180	9278	29229	12384	12041	16160
	120	111	363	92	116	173
	0	0	0	0	0	0
	115	55	215	79	86	141
	2	1	2	2	2	0
	579	393	1362	513	519	733
	1624	1761	5084	2025	1598	2464
	73	68	213	69	67	109
	682	662	1838	820	787	1097
	314	247	785	300	279	424
	153	128	339	148	132	192
	313	217	815	327	271	434
	134	106	325	162	149	216
	94	100	316	109	121	192
	380	231	749	307	271	456
	576	444	1586	392	379	631
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	2	0	0	0	0	5
	0	0	5	0	0	6
	3	5	12	3	4	3
	1	0	3	0	1	0
	822	713	2181	799	747	1316
	1487	1442	4220	1490	1337	1933
	440	416	1160	495	522	751
	944	855	2211	832	979	1222
	0	0	0	0	0	0
	624	576	1826	679	644	846
	4566	4020	13852	5729	4879	7187
	2103	1970	5787	2133	2092	2992
	487	468	1444	619	478	771
	1	8	6	3	4	6
	4	8	28	21	9	17
	42	40	101	41	50	103
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	234	153	549	201	254	286
	696	608	1992	789	605	1109
	0	3	0	4	2	5
	783	779	2313	811	724	1143
	4	9	15	9	9	23
	42	49	131	36	38	109
	61	73	214	98	77	165
	132	51	211	61	89	155
	0	0	0	0	0	0
	2	0	3	0	0	1
	1586	1210	4015	1505	1462	2256
	0	0	2	1	0	1
	135	94	303	137	106	155
	1202	831	2469	1027	993	1117
	1	2	2	0	2	2
	13	11	25	9	9	22
	116	95	302	127	101	203
	285	233	859	309	300	436
	916	662	2096	875	837	1141
	3	3	5	0	1	4
	437	302	1142	350	448	567
	652	375	1206	388	507	795
	395	265	1015	447	387	500
	1161	930	2607	1056	1043	1598
	89	87	248	109	109	145
	715	690	2173	759	651	1116
	0	0	3	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	3	1	0	0	0	0
	0	0	0	0	1	2
	0	0	0	0	0	0
	0	0	0	0	1	0
	3	1	0	0	0	4
	0	0	0	0	0	0
	0	0	0	0	0	0
	2377	1972	5980	2281	2175	2767
	678	590	1940	772	729	1204
	3453	3524	9674	3930	3750	5690
	376	298	982	357	388	492
	1986	1558	4535	1682	1763	2435
	25	17	49	18	32	31
	54	61	103	49	64	61
	60	20	126	47	33	47
	380	307	849	342	347	469
	51	24	99	38	56	76
	0	0	0	0	0	0
	0	0	0	0	0	0
	13	10	13	7	1	1
	704	718	1902	1075	870	1227
	3113	2808	9045	3753	3126	5056
	0	1	8	0	0	1
	0	0	0	0	0	0
	0	0	0	0	0	0
	5478	5152	17253	6863	6307	9776
	0	2	1	1	2	2
	715	451	1540	596	598	816
	200	160	528	197	262	350
	4	4	11	11	8	12
	5	8	20	10	5	10
	232	169	562	223	217	270
	148	144	455	119	85	153
	1	0	0	1	0	0
	0	0	0	0	0	0
	274	231	723	251	226	327
	170	130	509	193	199	303
	1383	1382	3826	1483	1304	1932
	949	877	2864	1227	1458	2041
	743	567	1804	732	792	1137
	202	120	415	160	161	252
	18	2	42	11	16	19
	0	0	0	0	0	0
	1093	988	2964	1291	1370	1635
	5	8	36	9	17	22
	114	63	216	57	72	91
	1315	1293	3702	1448	1366	1900
	515	503	1679	619	542	759
	0	0	0	0	0	0
	0	0	0	1	0	0
	0	1	0	0	0	0
	0	0	0	0	0	0
	8	14	45	7	6	14
	2	5	27	2	4	9
	1	0	1	0	1	0
	0	0	0	0	0	0
	4	6	1	6	3	4
	19	15	52	22	26	31
	1	1	0	2	0	1
	0	0	0	0	0	0
	5	7	18	7	2	13
	0	0	0	0	0	0
	16	4	27	10	7	26
	0	1	0	1	0	2
	1542	1295	3833	1266	1379	1813
	145	103	341	97	118	222
	753	611	1979	796	729	925
	5	7	7	13	6	10
	315	252	748	254	218	379
	5	4	21	16	10	26
	699	724	2188	707	717	1031
	111	100	251	107	105	158
	107	68	245	90	79	164
	9	10	51	11	12	11
	110	102	286	127	109	157
	601	512	1641	442	385	519
	0	0	0	0	0	0
	573	479	1457	514	524	718
	473	399	1152	423	529	650
	11	6	38	12	8	12
	44	36	91	50	30	84
	6	4	21	5	17	30
	13	18	40	21	20	55
	116	135	398	172	139	216
	21	31	44	23	32	40
	68	84	220	100	82	174
	39	81	150	81	58	81
	32	33	112	20	35	43
	92	120	290	122	118	183
	59	65	179	65	56	89
	178	199	584	253	191	349
	36	36	106	28	41	61
	47	58	182	66	59	130
	122	135	376	164	150	214
	116	161	407	143	173	286
	123	178	400	184	168	303
	5	3	7	9	9	1
	31	55	93	67	35	29
	27	33	138	39	34	58
	143	175	480	174	145	302
	58	77	125	92	78	159
	0	0	0	0	0	0
	1	0	2	0	1	0
	0	1	0	2	3	4
	2315	2440	7478	2579	2418	3333
	0	0	0	0	0	0
	185	174	531	146	169	203
	0	0	0	0	0	0
	382	287	968	216	259	303
	381	239	879	250	269	401
	486	451	1212	575	875	816
	821	549	1924	670	630	905
	238	176	508	270	269	412
	12	6	30	4	4	28
	0	0	1	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	1080	943	2682	1083	978	1308
	143	122	272	76	81	88
	317	293	825	339	343	490
	16	5	19	11	9	9
	115	129	441	121	132	178
	221	151	462	208	193	267
	6	2	2	3	4	11
	39	31	78	36	36	52
	138	135	424	147	148	186
	6	1	4	1	0	4
	803	730	2233	831	750	1225
	0	0	0	0	0	0
	121	71	195	78	104	135
	263	224	762	257	235	404
	1209	918	2976	1111	1343	1757
	254	262	852	274	298	467
	1083	913	3074	1083	1066	1494
	22	21	56	20	13	17
	82	61	217	91	111	82
	13	11	29	25	18	20
	1382	1247	3930	1612	1302	2076
	552	529	1713	644	594	920
	0	1	0	2	1	6
	860	739	2256	846	756	1022
	0	0	0	0	0	6
	48	48	84	52	54	56
	0	1	9	0	0	0
	0	0	0	0	0	0
	2464	2382	8164	3036	2477	4114
	100	61	222	96	69	131
	179	146	441	153	193	290
	139	82	300	112	131	157
	300	208	809	250	337	451
	246	211	680	246	277	331
	0	0	0	0	1	0
	953	745	2306	772	768	1129
	0	0	0	0	0	0
	115	84	287	123	106	176
	54	51	233	56	69	107
	0	0	0	0	0	0
	0	0	2	0	0	0
	49	24	82	28	34	31
	0	0	0	0	0	0
	1	0	0	0	0	0
	0	0	0	0	0	0
	2	8	20	7	3	4
	1	0	14	0	2	1
	32	19	119	22	14	24
	0	0	0	0	0	3
	619	538	1811	640	519	862
	361	299	929	410	403	577
	3	4	16	8	8	5
	4779	4244	13655	5186	4447	7091
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	1	6	1	2	1
	0	0	0	0	0	0
	877	658	2008	771	722	1186
	0	0	12	0	0	2
	933	722	2160	820	914	1196
	143	123	332	158	179	208
	1500	1401	4273	1744	1739	2418
	0	0	0	0	0	2
	614	577	1911	655	569	954
	1192	1116	3467	1499	1360	2103
	6	2	4	3	8	6
	9	6	42	13	9	24
	394	306	953	383	358	601
	590	544	1684	612	541	976
	32	34	89	36	33	47
	0	0	0	0	0	0
	0	2	0	0	2	4
	113	117	315	114	100	190
	20	22	47	35	36	41
	0	1	1	1	2	0
	258	232	718	220	269	387
	41	44	123	57	49	114
	7	10	27	16	23	11
	69	68	180	65	53	72
	11	4	37	11	5	15
	812	670	2120	837	738	1056
	3	0	2	1	0	0
	5665	4572	14752	6271	5866	7793
	1	1	6	2	2	4
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	20	21	67	9	16	17
	144	103	399	154	173	212
	98	86	309	118	97	135
	1	1	10	6	7	6
	3	2	3	0	4	5
	142	132	389	168	148	239
	51	27	99	49	38	62
	0	0	0	0	0	0
	3353	3436	9183	3890	3781	5031
	10	8	35	6	9	7
	300	225	770	273	254	439
	18	29	43	16	33	36
	815	837	2177	757	874	1022
	171	123	317	145	165	199
	79	57	266	55	66	67
	31	11	65	28	30	50
	0	0	0	0	1	0
	4535	3045	10665	3941	4090	5688
	94	50	156	71	88	109
	54	50	162	98	88	164
	178	218	552	232	248	364
	0	1	1	0	0	1
	0	1	4	4	3	6
	307	257	896	238	242	398
	7	11	27	9	6	10
	80	57	139	56	48	63
	3	12	16	7	7	3
	109	103	334	126	116	182
	0	0	0	0	0	0
	294	252	836	300	303	387
	44	27	72	28	38	68
	94	79	262	94	102	162
	1979	2008	5133	1699	1673	2368
	0	2	0	0	0	0
	1616	1348	3854	1497	1554	2333
	7	7	17	4	8	5
	640	599	1794	620	649	1046
	23425	21617	64594	24289	20225	34887
	2138	1800	5432	1835	1866	2467
	941	657	2186	713	682	1058
	6	3	0	3	4	5
	4	5	16	0	3	8
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	1	3	0	1
	2	0	1	2	0	0
	0	1	0	0	0	0
	33	13	89	19	21	25
	105	92	300	134	113	189
	0	2	2	1	3	1
	2146	1811	5696	1910	2023	2699
	14	9	25	10	10	18
	9	3	18	3	1	8
	30	11	55	15	16	25
	2	0	1	0	1	1
	428	278	904	321	358	442
	11	8	31	8	5	22
	0	1	0	1	0	0
	0	0	2	0	1	1
	469	435	1445	500	468	732
	0	4	3	5	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	3	0	5	1	2	1
	384	270	977	362	335	441
	130	71	222	79	114	153
	16	12	28	9	12	12
	2411	2935	9667	4098	3393	5128
	0	0	0	0	0	0
	1	5	0	4	3	9
	0	0	0	2	2	2
	3	0	5	1	0	3
	10	10	17	9	3	6
	16436	15398	49819	16906	14217	25169
	15	7	30	12	8	9
	0	0	0	0	0	0
	145	116	251	151	136	190
	18	14	52	15	11	13
	197	130	446	157	162	238
	109	93	242	92	88	165
	423	295	925	380	417	518
	1331	1116	3595	1284	1230	1750
	897	619	1976	728	864	1216
	679	573	1777	647	720	1070
	75	66	145	52	68	91
	1283	903	2831	964	866	1345
	0	0	0	0	0	0
	8	2	11	5	7	11
	2	3	23	5	7	13
	0	0	0	0	0	0
	1238	1050	2993	1305	1210	1729
	23	29	53	29	41	31
	407	249	857	362	384	489
	2	6	12	5	11	9
	516	426	1137	429	502	680
	0	0	0	0	0	0
	246	180	585	224	263	323
	1036	985	2907	1101	1032	1571
	220	176	535	224	212	342
	0	0	0	0	0	0
	0	2	0	0	0	1
	628	502	1581	608	529	845
	379	347	1127	408	353	591
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	173	174	632	203	211	326
	140	170	430	156	142	220
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	410	255	921	236	273	455
	9	2	32	13	12	11
	0	0	0	0	0	0
	19	19	61	14	26	39
	518	366	1045	429	441	740
	146	50	258	69	92	103
	0	0	0	0	0	0
	0	1	0	0	0	1
	9	7	20	9	14	22
	718	651	1828	802	816	1104
	43	23	99	31	65	66
	0	0	1	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	2	0	0	0
	6	3	12	3	11	17
	0	0	0	0	0	0
	336	199	697	233	219	374
	5	2	4	1	3	11
	0	0	0	0	0	0
	0	0	0	0	2	3
	0	0	4	3	0	2
	0	0	0	0	0	0
	0	0	0	0	0	0
	1	0	0	0	0	0
	1	0	0	0	3	0
	0	0	0	0	3	0
	604	509	2444	573	580	938
	1158	989	3868	1264	1292	1764
	1467	1250	5239	1693	1559	2239
	204	166	559	178	194	265
	65	38	120	43	63	47
	959	778	3065	805	903	1180
	382	276	901	277	286	402
	33	19	113	22	23	34
	35	37	136	30	33	68
	4	0	2	1	1	0
	16	14	58	25	19	39
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	2	1	3	3	3	6
	52	75	226	80	80	94
	519	405	1151	499	430	657
	2	3	13	1	3	6
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	104	122	289	130	115	185
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	1	4	4	2	5	6
	5	4	15	3	8	14
	1	0	0	0	0	0
	0	0	0	0	0	0
	88	111	369	142	158	176
	167	212	594	216	184	283
	96	109	304	121	91	207
	137	115	307	164	140	231
	60	51	113	61	56	114
	125	117	318	107	127	230
	308	319	908	366	408	625
	499	529	1360	542	677	982
	196	187	352	233	224	321
	108	108	283	122	128	164
	1901	1662	5121	1822	1498	2416
	252	224	573	265	264	536
	0	0	0	0	0	0
	203	252	695	273	252	577
	59	58	168	73	92	81
	99	120	358	100	92	220
	327	408	1020	395	405	798
	1	6	0	0	0	6
	39	36	95	33	32	59
	52	55	151	54	84	136
	112	104	318	106	142	207
	38	30	55	42	26	90
	288	279	800	304	379	844
	65	36	165	40	68	133
	162	184	434	199	189	350
	205	213	606	209	255	558
	205	211	537	271	275	503
	409	481	1293	472	554	1046
	0	0	0	0	0	0
	0	1	0	0	0	4
	132	169	340	145	184	275
	171	203	579	232	219	452
	0	4	1	0	0	7
	0	0	0	0	0	0
	515	567	1524	636	613	1016
	110	134	272	136	124	238
	85	113	263	104	99	174
	27	30	76	34	23	61
	55	55	207	92	79	151
	73	54	183	88	51	123
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	1
	0	0	0	0	0	0
	89	99	279	95	113	219
	151	164	410	175	204	376
	101	92	275	90	103	203
	208	266	598	272	301	521
	69	53	214	70	68	91
	60	74	198	79	96	240
	104	116	244	132	123	175
	0	0	0	0	0	0
	1	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	1
	3350	2893	8711	3523	3260	4253
	1	2	3	2	3	3
	1	0	0	0	0	0
	2	3	5	1	2	2
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	7	3	16	6	3	7
	441	261	1126	399	415	551
	131	115	403	122	113	183
	701	600	1892	674	708	1145
	798	654	1898	757	766	1016
	137	96	331	101	116	136
	563	499	1238	519	604	750
	952	769	2135	931	951	1302
	340	267	723	326	286	480
	2959	2212	7221	2781	2978	4628
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	9	5	27	6	4	12
	2343	1947	6035	2273	2996	3472
	44	30	106	27	23	41
	152	80	230	111	102	113
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	1	1	4	0	4	0
	653	687	2004	763	568	974
	0	2	3	1	0	1
	99	68	203	85	88	133
	483	319	1154	311	344	536
	498	340	1116	421	442	635
	185	170	494	161	152	226
	1	0	3	0	5	2
	13	1	13	6	9	6
	2	2	4	0	0	4
	11	9	18	9	11	4
	12	14	53	9	20	13
	1071	733	2378	815	897	1316
	211	196	669	292	223	275
	6	4	11	6	14	3
	0	0	0	0	0	0
	14	16	63	17	21	28
	5	0	8	3	3	2
	24	30	73	29	32	59
	0	0	1	0	1	0
	5	3	11	8	6	11
	7519	5441	22035	7797	7996	11611
	178	143	505	176	166	222
	0	0	0	0	0	0
	125	96	274	110	109	197
	17	14	25	20	18	21
	65	46	128	55	62	121
	1	1	1	2	5	3
	0	0	0	0	0	0
	33	39	116	59	59	93
	67	65	190	88	80	120
	74	40	108	44	55	70
	156	109	457	166	140	207
	27	23	68	23	23	25
	116	108	362	119	157	202
	110	70	251	94	87	132
	64	45	145	72	60	67
	2190	1787	5710	2261	2107	3193
	683	464	1474	516	507	820
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	1	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	0	0	0	0	0	0
	82	58	240	79	99	161
	146	128	424	170	149	205
	0	0	0	0	0	0
	0	0	0	0	0	0
	23	26	57	26	16	33
	25	20	73	22	18	32
	35	46	117	58	38	57
	38	39	139	27	35	72
	79	81	190	66	107	96
	119	139	376	152	154	246
	105	140	381	114	119	181
	120	135	410	157	164	233
	132	115	274	118	118	151
	1	4	5	0	1	3
	0	1	0	0	2	0
	0	0	0	0	0	0
	17	27	50	25	26	19
	0	0	0	0	0	0
	0	0	0	0	0	2
	0	0	0	0	0	2
	0	0	0	0	0	0
	0	0	0	0	0	0
	226	253	672	251	281	486
	16	11	54	25	12	40
	51	66	231	77	81	132
	33	30	105	27	32	46
	45	50	170	57	48	113
	147	183	491	207	157	292
	41	50	146	69	54	59
	147	143	514	232	176	316
	54	56	195	69	91	116
	63	53	212	64	73	121
	3	5	14	4	3	16
	95	91	305	119	113	225
	86	94	234	95	91	124
	38	37	112	52	49	78
	89	56	239	86	64	114
	70	58	197	64	72	98
	58	80	157	81	67	91
	48	51	163	58	58	74
	35	20	89	23	21	24
	262	300	828	337	332	489
	232	275	638	290	298	372
