	Case1	Case2	Case3	Case4	Case5	NegCtrl1	NegCtrl2	NegCtrl3	NegCtrl4	NegCtrl5
ABCD1P4	0	0	0	0	0	0	0	0	0	0
ABCD1P5	0	0	0	0	0	0	0	0	0	0
ABCD2	0.539471970292497	1.61516865290989	1.72012366997466	0.787886263373685	1.02917102664242	0	0.538797561248683	0.374216183460803	0.381936346796531	0.650276688913209
ABCD3	12.8550074593147	15.8052706883347	15.0485541708952	8.41612798903543	16.5227893526155	22.6262337664727	13.2816590212445	20.9091764846316	28.5586604236272	4.27458170948566
ABCD4	15.9103517891745	15.0100320951933	8.84546895073273	12.7755554497053	13.9531619281224	23.6597349242448	2.27911006069551	13.9825654651791	21.5411757126221	10.0857754104248
ABCE1	25.3202759321806	28.20663819402	22.2867958071709	14.2635885416004	23.8868136979932	44.7157019836705	20.5921639094436	33.8733261044388	54.931289711077	30.7389346887451
ABCF1	140.38030180694	76.8282847222662	81.3959765985563	41.8862488148528	97.465567113864	110.756445954571	33.9205181742526	119.889842708802	133.049938993816	80.9678365703967
ABCF2	78.4258919924761	73.9711626665513	44.5657670284968	22.6810279021532	54.4679843711254	113.949881238387	17.0615117907535	67.8675730068706	157.226675447632	20.5915991331373
ABCF2P1	0	0	0.34089221097516	2.65442131581172	0.533433789920549	0	0	0	0	0
ABCF2P2	0	0	0	0	0	0	0	0	0	0
ABCF3	23.1345100070027	18.4468237859443	20.4122223099163	23.7939533158271	19.6047418460958	32.5706561506561	2.60344663741442	19.4381123757717	37.3713749432234	3.92763623320922
ABCG1	26.3324192001537	27.7633124731816	21.6273023429586	22.6699115676153	21.0703732574294	28.886167683096	15.5028633372191	61.9122670852672	45.5278608195754	6.01407668017918
ABCG2	1.9181332610275	0.824333097497907	1.70415679549435	0	2.93336212341976	1.28825880252848	0	2.5210494044646	0.857686405337443	0.730139302617652
ABCG4	0	0.148223848890492	0.102141832433096	0.79534658909011	0.239749852138099	0.289553274424832	0	0	0.385552819988795	0
ABCG5	0	0	0	0	0	0	0	0	0	0
ABCG8	0	0	0	0	0	0	0.332943968980668	0	0	0
ABHD1	0.244296522184291	0.59843378127645	0.274922573602861	1.07036816341695	0.322652554788876	0	1.4639467214921	0	0	0
ABHD10	28.034358006773	25.9433371470971	22.5048566075006	6.55096443703963	33.7349275586982	29.8117391431119	8.95977967020282	11.6679765067835	23.8173789294466	20.2754810307208
ABHD11	6.17678515570811	4.03487462838207	7.50722388075441	12.9903134904862	8.26670896891727	14.1877309536655	0	8.22654362243233	12.5943885785068	3.57382295610667
ABHD11-AS1	0.854299771686759	1.39514018494963	0.961398425816653	7.4861096625687	1.5044122141717	0	0	0	0	0
ABHD12	15.1519477255629	14.8466090143869	18.1882243826747	25.4484272655215	14.3417944034198	22.5576158438721	9.07980351039308	13.6636112174994	19.3091463202961	22.8300980869842
ABHD12B	0.994148888343897	0.405881257937445	0.419542358530405	3.26684548228113	0.328253423131729	0	0.744679556197367	1.03441871850954	0	0
ABHD13	28.9532531693967	16.1666103193316	15.5727364061323	10.260465003355	16.2144093017342	11.2062512605039	8.93026787945775	29.6830277048534	24.8693542582834	16.1669579970912
ABHD14A	3.32954175104831	3.49547738516816	2.67639090786638	0	3.35044873265489	6.82836756790167	1.42516259892944	2.96949511434203	1.01025215363759	3.44006759736256
ABHD14A-ACY1	0	0	0	0	0	0	0	0.494396091990853	0	0
ABHD14B	21.827480784723	20.7448209341988	31.6108775668548	20.3813539247283	24.8901455162137	26.2554561326454	40.7413454886619	11.169660521837	20.5201675977396	45.2889633230759
ABHD15	8.0977441130675	6.61213346532542	9.65968647428496	8.51512817288742	8.55602135551259	2.58334257293976	3.88205803007356	17.5255769310366	13.7593334556139	0
ABHD15-AS1	0	0	0	0	0	0	0	0	0	0
ABHD16A	5.57325891950367	2.95801341011986	2.50877854797979	0	3.31237545160199	3.55596245960311	0	6.95881683360961	2.95932449045353	1.00769656892439
ABHD16B	0	0	0	0	0	0	0	0	0	0
ABHD17A	17.4113501928496	8.27448348819287	13.6847760289237	16.9525812883255	11.8426819778566	36.736570551823	6.07255306447245	23.7720845782772	13.6965770886555	4.66390008353944
ABHD17AP1	1.81847732751329	0	0.682149794094989	0	0	0	0	0	0	0
ABHD17AP3	0	0	0	0	0	0	0	0	0	0
ABHD17AP4	0.622163310073305	0	1.40032069942932	0	0	0	0	0	0	0
ABHD17AP6	0	0	0	0	0	0	0	0	0	0
ABHD17AP9	0	0	0	0	0	0	0	0	0	0
ABHD17B	7.07171970520293	5.30615330903114	5.59229121499028	5.02447238589437	6.73146931924072	5.48761678826299	2.2906635081137	6.36382505973221	6.49511219019988	2.76460991771821
ABHD17C	11.248437656817	15.818268992009	10.0213834805982	4.10702038393962	13.2055808059447	12.9583888885275	10.2981776969051	18.2063409478223	27.8729127338971	10.1691059003803
ABHD2	47.522079433126	54.9489569586369	53.7957230795512	40.8553616924414	44.5632061029639	58.7782793568425	47.4626707484947	72.9431640562332	91.3896896083749	37.7823157244299
ABHD3	68.1993988360664	29.8136021077085	21.8654410711789	7.99876231873261	22.3892751587993	20.3841632912417	3.90712089030922	23.3373878581147	23.2649167850375	16.0327614354368
ABHD4	47.9394409964469	19.5155088475559	21.5797333142276	14.6117088843847	22.1451695732778	24.8244622517699	9.99224568133921	10.9883479325308	36.0061810570911	27.1342727464694
ABHD5	12.8277547094422	11.2706748672466	5.99385181194248	3.94413417956266	10.6342527265452	12.2051371667327	1.79813591205954	16.2353931935747	15.6143522279027	6.51052984204391
ABHD6	9.68238377217365	11.4054570045503	6.25192296552676	4.17272348859428	6.84817897885231	5.06372846741827	0.951175037960768	5.94565763281393	4.7198027924365	9.18381223298139
ABHD8	13.3408274244627	5.12626902370021	5.29880834506533	22.9223154330272	5.75809947838613	26.7042583229029	1.56754702139418	5.4436165447929	6.6671034820079	1.8918780634894
ABI1	60.2016015971145	41.164904423445	53.7161426764017	24.673280353018	55.7224582846072	43.6294590327158	29.7283917566159	54.1300426777951	68.916058364953	32.9701689641961
ABI2	12.5887204905041	6.29823578604513	7.15168933639319	5.10118846795726	6.96239082099895	9.74995767158099	3.48845770484222	20.1905969631879	15.352314444209	3.33310032132517
ABI3	48.7883380175618	18.699299697221	41.4586145104808	37.0812843937272	38.7935732357735	15.0879941047014	4.4749603788568	43.512513796952	5.28692698360515	10.8016911265777
ABI3BP	144.606383853213	36.7649557902002	50.0321268955738	10.3829026892213	85.0043605372035	97.6223932453117	27.7840498654472	104.418859506525	40.0469548831374	65.5749959641537
ABL1	42.5489491302797	26.0571950530718	30.7431051474667	30.3647189590596	31.8586832228532	62.9852637461637	6.76068869244215	42.5954850148181	62.6439827168827	13.9877128752263
ABL2	27.5843255658997	14.4439517907584	9.2288257780293	7.42375905779327	10.9205777516954	19.135031587907	11.5749948849236	18.0531448036408	43.18496533076	14.7051604287762
ABLIM1	87.0071459779438	51.0042306105669	46.5312703452436	49.8922757747932	61.2290330521618	63.3085833844068	33.7876785598602	60.047597128899	72.0878256039981	39.9788913426262
ABLIM2	2.80482616394429	2.44293682244776	0.210430073695032	6.55421338617355	2.30499130450377	5.07050912547516	0.56026395441465	5.83688161837109	3.57437867286355	2.02855366503426
ABLIM3	30.5277667894931	26.8446212472938	16.6488924901492	10.9747921862876	38.4583982191121	73.4168438982273	13.6030537228197	20.850445233769	76.8096460251753	20.3804364619387
ABO	47.1506997657222	44.4893985425716	62.0035932112064	0.765138890940324	13.4542346002618	21.4488029761413	33.487470473409	21.4413104591846	36.7200220030365	17.0505620006377
ABR	30.630352493201	42.3661835980117	39.4897536885298	57.0320342279678	43.0796294952233	66.7901954251505	13.3641394135246	61.7531991657585	42.7270156380484	19.7500742311158
ABRA	0.616063669778469	0.33536049471193	0.231098677520198	0	0.361627046398571	0.65512216882394	0	0	0.872323755029114	0
ABRACL	93.5116379815719	95.8511615545517	89.5614083223394	4.35866719139884	65.2560298951047	14.2813175694549	77.4977600409935	68.3166694819339	46.4840384078311	154.688070404886
ABT1	10.761332360167	9.72853104843232	9.29907155599621	8.41964763272252	9.30609050594488	7.96965133817013	5.75779249108769	13.5966484870757	9.79563556106087	6.94910019242964
ABT1P1	0	0	0.775207987686509	0	0	0	0	0	0	0
ABTB1	14.4257989391538	16.2058395878406	11.1675291392668	32.2066911234475	13.9962886466473	15.5358151106222	1.10123043387627	14.5321124566696	8.58689710312006	3.32269729753378
ABTB2	4.31888365284407	2.04168224011318	2.17435246867778	8.96347294404829	4.9035493773414	6.52647028797033	0	2.36517262255672	10.621453309828	0.821993644144712
AC000067.1	0	0	0	0	0	0	0	0	0	0
AC000081.2	0	0	0	0	0	0	0	0	0	0
AC000099.1	0	0	1.32731127818691	0	0.259624839880517	0	0	0	0	0
AC000123.2	141.079916742978	82.1407698479454	22.089223701193	32.2503552925411	50.7682013359417	50.8778392369516	51.4604265114523	178.706491949882	161.548304255652	79.8528489357414
AC000123.3	0.227355356324275	0.185644784409378	0	0	0.100092551334841	0	0	0	0.965780752301579	0
AC000124.1	0	0	0	0	0	0	0	0	0	0
AC000362.1	0	0	0	0	0	0	0	0	0	0
AC000367.1	0	0	0.360388311376344	0	0	0	0	0	0	0
AC000374.1	0	0	0	0	0	0	0	0	0	0
AC000403.1	0	0	0	0	0	0	0	0	0	0
AC002044.1	14.3176316166237	35.0727646494932	20.1406885408425	0	31.5164837272679	91.3522254653737	21.449599115533	0	76.0246715617145	0
AC002044.3	0	1.70717708398642	3.52927407333063	9.16045211944636	1.84088888314541	0	0	4.35086838071802	4.44062776589682	7.56051825002604
AC002066.1	2.38963288249282	1.30082084850233	0	0	1.05202910469894	0	0	0	0	0
AC002070.1	0	0	0	0	0	0	0	0	0	0
AC002072.1	0	0	0	0	0	0	0	0	0	0
AC002306.1	2.41428580088211	0.985680685631435	0.679237735208777	10.5780247526584	0	0	0	2.51208089004103	0	0
AC002331.1	0	0	0.342359202738367	0	0	0	0	0	0	0
AC002366.1	7.60398586697996	0.776120002047609	0	4.16454167783233	0.418454153689775	7.58069938210559	0	7.91199930745697	8.0752256179838	3.43717678425554
AC002386.1	0	0	0	0	0	0	0	0	0	0
AC002400.1	5.45292719283256	7.63291572261698	12.2730586921057	0	10.2884389027032	0	0	64.8435204949986	56.2540682685304	33.8036394484635
AC002401.1	1.208432583027	1.97346752657405	0	0	0	0	0	0	0	0
AC002407.1	0	0	0	0	0	0	0	0	0	0
AC002429.1	0	0	0	0	0	0	0	0	0	0
AC002454.1	0	2.76936372544724	0.954191541065404	0	0	2.70495720081129	0	0	0	0
AC002456.2	2.97656025714018	2.43048105904383	0	0	0	4.74791171826613	0	0	12.6441032702641	0
AC002464.1	0	0	0	0	0	0	0	0	0	0
AC002465.2	0	0	0	0	0	0	0	0	0	0
AC002480.2	0.528301213317734	0	0.59453130115892	0	0	0	0	1.09940205229727	0	0
AC002486.2	0	0	0	0	0	0	0	3.9895250745228	0	0
AC002511.2	0	0	0	0	0	0	0	0	0	0
AC002511.3	0	0	0	11.7995347538583	1.18562010212103	0	0	0	0	0
AC002542.2	0	0	0	0	0	0	0	0	0	0
AC002551.1	0.955314947392964	1.56010608519705	0	0	0	0	0	0	4.05807368471314	0
AC002558.1	0	0	0	0	0	0	0	0	0	0
AC003001.1	0	0	0	0	0	0	0	0	0	0
AC003005.2	0	0	0	0	0	0	0	0	0	0
AC003006.1	0	0	0	0	0	0	0	0	0	0
AC003009.1	0	0	0	0	0	0	0	0	0	0
AC003045.1	0	0	0	0	0	0	0	0	0	0
AC003092.1	0	0	0	0	0	0	0	0	0	0
AC003092.2	0	0	0	0	0	0	0	0	0	0
AC003101.1	0	0	0	0	2.16976227839143	0	0	0	0	0
AC003666.1	0	0	0	0	0	0	0	0	0	0
AC003681.1	0	0	0	0	0	0	0	0	0	0
AC003688.1	0	0	2.60305013452198	0	0	0	0	0	0	0
AC003956.1	0	0	0	0	0	0	0	0	0	0
AC003958.1	0	0	0	0	0	0	0	0	0	0
AC003958.2	0	0	0.625960912604499	0	0	0	0.833301367163565	0	0	0
AC003973.1	0	0	0	0	0	0	0	0	0	0
AC003984.1	0	0	0	0	0	0	0	0	0	0
AC003985.1	0	0	0	0	0	0	0	0	0	0
AC003988.1	0	0	0	0	0	0	0	0	0	0
AC004000.1	0	0	0	0	0	0	0	0	0	0
AC004009.1	0	0	0	0	0	0	0	0	0	0
AC004009.2	0	0	0	0	0	0	0	0	0	0
AC004009.3	0	0	0	0	0	0	0	0	0	0
AC004012.1	0	0	0	0	0.932510192679462	0	0	0	4.4988382422288	0
AC004052.1	0	0	0	0	0	0	0	0	0	0
AC004053.1	0	0	1.10686218763587	0	0	0	0	0	0	0
AC004054.1	2.09461647724679	0	0	0	0	0	0	0	0	0
AC004057.1	5.67817719735577	3.70916788127171	7.66802117940511	0	0.999920568053881	18.1145226198909	0	4.72654577102098	0	0
AC004063.1	0	0	0	0	0	0	0	0	0	0
AC004066.2	0	0	0	8.6639940500358	0	0	0	0	0	0
AC004069.1	0	0	0	0	0	0	0	4.28746774857641	0	0
AC004069.2	0.507671857142401	0	0	0	0	0	0	0	0	0
AC004079.1	0	0	0	0	0	0	0	0	0	0
AC004158.1	0.107661612194296	0	0.121158529962045	0.943423681062341	0	0	0	0.448090575665039	0	0
AC004257.1	0	0	2.29763811512861	0	0	13.0267613930768	0	0	0	0
AC004386.3	0	0	0	0	0	0	0	0	0	0
AC004386.4	0	0	4.32956297884778	0	0	0	0	0	0	0
AC004448.2	0	0	0	0	0.103012089965005	0	0	0	0	0
AC004448.5	2.2576704545175	0	1.27035081415294	0	0.993933019742181	0	0	0	4.79516890489058	0
AC004453.1	0	0	0	0	0	0	0	0	0	0
AC004470.1	0	0	0	0	0	0	0	0	0	0
AC004477.1	0	0	0	0	0	0	0	0	0	0
AC004490.1	0.413109166440201	0.674640469274401	1.62714401213819	1.81000898342603	0.181870139843255	0.658950494134818	0	1.71937165373882	0.877421337235274	0
AC004492.1	0	0	0	0	0	0	0	0	0	0
AC004543.1	0	0	0	0	0	0	0	0	0	0
AC004552.1	0	0	0	0	0	0	0	0	0	0
AC004593.3	0.336034728970074	2.01216296827158	0	0	0.78900446486961	0	0.671229285057282	1.39858573616664	0.475812957288607	0
AC004637.1	0	0	0	0	0	0	0	4.88344355595114	19.936760343155	0
AC004687.1	0	0	0	0	0	0	0	0	0	0
AC004691.1	0	0	0	0	0	0	0	0	0	0
AC004812.1	0	0	0	0	0	0	0	0	0	0
AC004816.1	0	0	0	0	0	0	0	0	0	0
AC004832.1	0	0	0	0	0	0	0	0	0	0
AC004837.1	0	0	0	0	0	0	0	0	0	0
AC004837.3	0	0	0	0	0	0	0	0	0	0
AC004837.4	0	0	0	0	0	0	0	0	0	0
AC004846.1	0	0	0	0	0	0	0	0	0	0
AC004866.1	0	0	0	0	0	0	0	0	0	0
AC004869.2	0	0	0	0	0	0	0	0	0	0
AC004870.3	0	0	0	0	0	0	0	0	0	0
AC004870.4	0	0	0	0	0	0	0	0	0	0
AC004875.1	0	0	0	0	0	0	0	0	0	0
AC004895.1	0	0	0	0	0	0	0	0	0	0
AC004943.1	0	0	0	0	0	0	0	0	0	0
AC004945.1	0.575327007992507	3.75822096617154	3.2372622476634	0	4.05257735821634	11.0124503740049	0	0	7.33177910890187	4.16097698195736
AC004946.1	0	0	0	0	0	0	0	0	0	0
AC004947.2	0	0	0	1.85541167975308	0.37286442747348	0	0	0	0	0
AC004969.1	0	0	0	0	0	0	0	0	0	0
AC004980.1	0	0	0	0	0	0	0	0	0	0
AC004980.2	0	0	0	0	0	0	0	0	0	0
AC004988.1	1.59668675566526	2.60751779344058	0.359370840141516	2.79830863727864	0.562349455551477	0	0	1.32909079275463	0	4.61913085631179
AC005000.1	0	0	0	0	0	0	0	0	0	0
AC005008.2	0	0	0	0	0	0	0	0	0	0
AC005009.1	0	0	0	0	0	0	0	0	0	0
AC005009.2	0	0	0	0	0	0	0	0	0	0
AC005019.2	0	0	3.02349528689133	0	0	0	0	0	0	4.85776766420913
AC005020.1	0	0	0	0	0	0	0	0	0	0
AC005034.2	0	0	0	0	0	0	0	0	0	0
AC005037.1	0	0	0	0	0	0	0	0	0	0
AC005042.1	0	0	0	0	0	0	0	0	0	0
AC005042.2	2.21782921120249	0	4.99173143443627	9.71726391494211	0	0	0	0	0	0
AC005042.3	0	0	0	0	0	0	0	0	0	0
AC005052.1	0	0	0	0	0	0	0	0	0	0
AC005071.1	0	0	0	0	0.698401743184898	0	0	0	0	0
AC005082.1	0	0	0	0	0	0	0	0	0	0
AC005083.1	0.627687512604478	0	0.706377089778717	0	0.552675297326118	0	3.76141693701911	0	0	0
AC005086.1	0	0	0	0	5.59506115607677	0	0	0	0	0
AC005086.2	0	0	0	0	0	0	0	0	0	0
AC005086.3	0	0	0	0	0	0	0	0	0	0
AC005088.1	0	0	0	0	0	0	0	0	0	0
AC005102.1	1.18068152162137	0	0	0	0	0	0	0	0	0
AC005104.3	2.04908133643708	1.67315725079104	1.15298144545403	0	3.60840900645531	0	0	0	4.3521369951996	0
AC005176.1	0	0	0	0	0	0	0	0	0	0
AC005176.2	0	0	0	0	0	0	0	0	0	0
AC005178.1	0	0	0	0	0	0	0	0	0	0
AC005224.2	0.528548083043584	0	0.892213679285922	2.31579654047686	0	2.52926138262775	0	0	2.24521459939269	0
AC005229.1	0	0	0	0	0	0	0	0	5.87378880525716	0
AC005229.5	0	0	0	0	0	0	0	0	0	0
AC005237.2	0	0	0	0	0	0	0	0	0	0
AC005253.2	19.6370294741887	14.9654620765199	14.7325406919126	22.9435397991689	19.5956655767226	45.9404420887788	0	92.6271678182029	16.6831918149318	0
AC005256.1	0	0	0	0	0	0	0	0	0	0
AC005262.2	0	0	0	0	0	0	0	0	0	0
AC005281.1	0	0	0	0	0	0	0	0	0	0
AC005288.1	0	0	0	0	0	0	0	0	0	0
AC005304.1	0	0	0	0	0	0	0	0	0	0
AC005307.1	0	0	0	0	0.317172256618365	0	0	0	0	0
AC005324.6	0	0	1.03824756589009	0	0	0	0	0	0	0
AC005339.1	0	0	0	0	0	0	0	0	0	0
AC005351.1	0	0	0	0	0.633537459148642	0	0	0	0	0
AC005355.1	0	0	0	0	0	0	0	0	0	0
AC005355.2	4.67393759385648	1.90822893065425	0	0	1.02884389027032	0	0	0	0	0
AC005357.1	0	0	0	0	0	0	0	0	0	0
AC005387.2	2.57066567662107	0	0	11.2631922650465	3.39518483789204	0	0	0	0	0
AC005394.1	0	0	0	0	0	0	0	0	0	0
AC005412.1	0	0	0	0	0	0	0	0	0	0
AC005480.1	0	0	0.161003227394542	1.25368191161661	0.251940522585799	0.456414483415414	0	0	0	0
AC005498.1	0	0	0	0	0	0	0	0	0	0
AC005498.3	0	0	0	0	0	0	0	0	0	0
AC005518.2	0	0	0	0	0	0	0	0	8.51907667145454	0
AC005523.2	0	0	0	0	0	0	0	0	0	0
AC005538.1	0	0	0	0	0	0	0	0	0	0
AC005538.3	0	0	0	0	0	0	0	0	0	0
AC005540.1	0	0	0	0	0	0	0	0	0	0
AC005549.1	0	0	0	0	0	0	0	0	0	0
AC005562.1	0.324951993137574	0.424538176252197	1.09706807266828	1.13900358460595	0.40056574353434	1.45132672610755	0	1.62295090367854	0.552144247609786	0
AC005562.2	0	0	0	0	0	0	0	0	0	0
AC005592.1	0	0.563160245388204	0	0	0.303634416396849	0	0	12.9173037473878	0	0
AC005592.2	3.23169399346648	0	2.18209974133928	0	3.41458589410857	0	3.87318475457625	13.4503988226769	0	0
AC005597.1	0	0	0	0	0	0	0	0	0	0
AC005599.1	0	0	0	0	0	0	0	0	0	0
AC005609.2	0	0	0	0	0	0	0	0	0	0
AC005616.1	0	0	0	0	0	0	0	0	0	0
AC005625.1	0	0	0	10.4995860097891	0	0	0	0	0	0
AC005702.1	0	0	0	0	0	0	0	0	0	0
AC005702.2	0	0	0	0	0	0	0	0	0	0
AC005702.3	1.35948665590537	0	0	0	0	0	0	0	0	0
AC005702.4	0	2.19378337870939	0	0	0	0	0	0	0	0
AC005703.2	0	0	0	0	0	0	0	0	0	0
AC005703.3	0	0	0	0	0	0	0	0	0	0
AC005722.4	0	0	0	0	0	0	0	0	0	0
AC005725.1	0	0	0	0	0	0	0	0	0	0
AC005730.2	0	0	0	0	0	0	0	0	0	0
AC005740.3	0	0	0	0	0	0	0	0	0	0
AC005740.4	0	0	0	0	0	0	0	0	2.51032353328127	0
AC005740.5	0	0	0	0	0	0	0	0	0.581127145948277	0
AC005753.1	0	0	4.11939001870954	0	4.83456740670711	11.6777116695219	0	72.3666279699038	11.6620369968455	0
AC005758.1	0	0	0	0	0	0	0	0	0	0
AC005772.2	0	0	0	0	0	0	0	0	0	0
AC005776.1	1.95016016847115	0	8.77856217780171	17.0889813676568	10.3026298529138	0	11.6863333112214	16.2332399584031	74.5566089384538	0
AC005785.2	7.17016099976716	1.46368114490754	4.03452144463153	0	5.5241253569506	8.57784367483897	0	3.73030078283431	3.80725772004783	0
AC005786.3	0	0	0	0	0	0	0	0	0	0
AC005822.1	1.09390028792386	2.67964062602511	4.92414512874758	0	3.37110551280061	0	0	0	2.32338454676033	0
AC005828.1	0	0	0	0	0	0	0	0	0	0
AC005838.2	0	0	0	0	0	0	0	0	0	0
AC005863.1	0	0	0.184905798341262	0	0.144671831171073	0	0	0	0	0
AC005884.1	11.8646108151741	8.61149466141403	8.90133927119754	0	17.4112042968823	21.0280472370761	0	0	11.1999049946395	0
AC005901.1	0	0	0	0	0	0	0	0	0	0
AC005915.1	0	0	0	0	0	0	0	0	0	0
AC006004.1	0.263658018114981	0	0	0	0	0	0	0	0	0
AC006007.1	0	0	0	0	0	0	0	0	0	0
AC006019.1	0	0	0	0	0	0	0	0	0	0
AC006019.3	0	0	0	0	0	2.58482299848299	0	0	0	0
AC006026.1	0	0	0	0	0	0	0	0	0	0
AC006037.2	0	0	0	0	0	0	0	0	0	0
AC006041.1	0	0	0	0	0	0	0	0	0	0
AC006076.1	0	0	0	0	0	0	0	0	0	0
AC006115.1	0	0	0	0	0	0	0	0	0	0
AC006116.1	0	0	0	0	0	0	0	0	0	0
AC006130.1	0	0	0	0	0	0	0	0	0	0
AC006130.3	0	0	0	0	0	0	0	0	0	0
AC006145.1	0	0	0	0	0	0	0	0	0	0
AC006150.1	0	0	0	0	0	0	0	0	0	0
AC006196.1	0	0	0	0	0	0	0	0	0	0
AC006262.4	0	0	0	0	0	0	0	0	0	0
AC006272.1	0	0	0	0	0	0	0	0	0	0
AC006272.2	0	5.66615216218807	0	0	6.10994408455009	0	0	14.4406122329353	14.7385252843569	0
AC006288.1	0	0	0	0	0	0	0	0	0	0
AC006296.1	0	0	0	0	0	0	0	0	0	0
AC006296.2	0	0	0	0	0	0	0	0	0	0
AC006328.1	0	0	0	0	0	0	0	0	0	0
AC006328.2	0	0	0	0	0	0	0	0	0	0
AC006335.2	0	0	0	0	0	0	0	0	0	0
AC006369.2	0	0	3.31482165568033	0	0	0	0	0	0	0
AC006372.4	0	0.598563060555188	0.412472947433976	0	0.645444514440483	0	0	0	0	0
AC006378.2	0.228411328294279	0	0	0	0.40222976000875	0	0	0	1.94053281207607	1.65195491650407
AC006380.1	0	0	0	0	0	0	0	0	0	0
AC006386.1	0	0	0	0	0	0	0	0	0	0
AC006427.2	0	0	0	0	0	0	0	0	0	0
AC006445.1	0	0	0	0	0	0	0	0	0	0
AC006449.1	0	0	0	0	0	0	0	0	0	0
AC006449.2	0	0	0	0	0	0	0	0	0	0
AC006452.1	0	0	0	0	0	0	0	0	0	0
AC006460.2	0.289615387969087	0.236482602083384	0.0814807013046504	0	0.318755884579972	0	0	0.301346792212066	0	0.523651308829098
AC006461.1	0	0	0	0	0	0	0	0	0	0
AC006478.1	0	0	0	0	0	0	0	0	0	0
AC006480.1	0	0	0	0	0	0	0	0	0	0
AC006482.1	2.07159871376057	0	0	0	0	0	0	0	0	0
AC006483.1	0	0	0	0	0	0	0	0	0	0
AC006487.1	0	0	0	0	0	0	0	0	0	0
AC006499.1	0	0	0	0	0	0	0	0	0	0
AC006499.2	0	0	0	0	0	0	0	0	0	0
AC006499.3	0	0	0	0	0	0	0	0	0	0
AC006499.4	0	0	0	0	0	0	0	0	0	0
AC006499.5	0	0	0	0	0	0	0	0	0	0
AC006499.6	0	0	0	0	0	0	0	0	0	0
AC006499.7	0.506308369612027	0	0	0	0	0	0	0	0	0
AC006518.1	0	0	0	0	0	0	0	0	0	0
AC006518.2	0	0	0	0	0	0	0	0	0	0
AC006538.1	0.713623279314365	0.582702083556249	0.40154306491522	0	0	0	0	0	3.03139384397499	0
AC006538.4	0	0	0	0	0	0	0	0	0	0
AC006539.1	0	0	0	0	0	0	0	0	0	0
AC006539.2	0	0	0	0	0	0	0	0	0	0
AC006539.3	0	0	4.93368804566375	0	11.5804754160659	0	0	18.2466650695229	55.8692935197716	0
AC006557.1	0	0	0	0	0	0	0	0	0	0
AC006840.1	0	0	0	0	0	0	0	0	0	0
AC006947.1	0	0	0	0	1.02884389027032	0	0	0	0	0
AC006994.1	11.459224827846	1.10081382888755	2.27572976599746	0	0	2.15042485451863	0	0	0	4.87513751282966
AC006994.2	0.126775711467526	0	0	0	0	0	0	0.527643979818079	0	0
AC007003.1	0	0	0	0	0	0	0	0	0	0
AC007009.1	0	0	0	0	0	0	0	0	0	0
AC007036.4	11.3109289771327	6.15721868291103	0	0	13.2789451437555	12.0280430196075	0	15.6921319597897	96.0951848540072	0
AC007036.5	0	0	0	0	0	0	0	0	0	0
AC007040.1	0	0	0	0	0	0	0	0	0	0
AC007040.2	0	0	0	0	0	0	0	0	0	0
AC007040.3	0	0	0	0	0	0	0	0	0	0
AC007041.1	0	0	0	0	0	0	0	0	0	0
AC007091.1	0	0	0	0	0	0	0	0	0	0
AC007098.1	0	0	0	0	0	0	0	0	0	0
AC007099.1	0.477254387220789	2.33818430996622	5.37085027755801	0	0.420219783030238	1.52253709108956	0	0	0	0
AC007099.2	0	0	0	0	0	0	0	0	0	0
AC007106.1	0	0	0	0	0	0	0	0	0	0
AC007126.1	0	0	0	0	0	0	0	0	0	0
AC007128.1	0	0	0	0	0	0	1.82894585011021	0	0	0
AC007136.1	0	0	3.19821988889761	0	0	0	0	0	0	0
AC007163.1	0	0	0	0	0	0	0	0	0	0
AC007179.1	0	0	0	0	0	0	0	0	0	0
AC007179.2	0	0	0	0	0	0	0	0	0	0
AC007204.2	0	0	0	0	0	0	0	0	0	0
AC007216.1	0	0	0	0	0	0	0	0	0	0
AC007224.1	0	0	0	0	0	0	0	0	0	0
AC007238.1	0.324840005087096	1.06097966965727	3.29006997186423	5.69305525171795	3.14621761734587	3.10891404872107	3.89320696180841	0	1.3798849060024	0
AC007241.1	0	0	0	0	0	0	0	0	0	0
AC007253.1	0	0	0	0	0	0	0	0	0	0
AC007274.2	0	0	0	0	0	0	0	0	0	0
AC007278.2	1.41386612214159	3.8482616768194	3.71260025436198	8.2596743277008	6.22450553613541	4.51051613235283	2.82419721687851	100.037341243659	52.0515584625872	27.2682691550939
AC007279.1	0	0	0	0	0	0	0	0	0	0
AC007279.2	0.241996768873186	0.395200172202249	0.272334513432017	0	0.213076783436385	0.772018165571729	0	1.0071971732856	0	0
AC007285.1	0	0	0	0	0	0	0	0	0	0
AC007292.3	19.0099646674499	5.17413334698406	3.56552245316876	13.8818055927744	13.9484717896592	10.1075991761408	0	6.59333275621414	0	0
AC007317.1	0	0	0	0	0	0	0	0	0	0
AC007319.1	14.2470627860927	8.09272992277463	9.75929968287923	5.42804446508267	10.0901075503619	18.7732325333414	3.71197881736497	19.3358690632677	42.1008476906932	15.6800014309138
AC007322.1	0	0	0	0	0	0	0	0	0	0
AC007322.3	0	0	0	0	0	0	0	0	0	0
AC007326.1	0	0	0	0	0	0	0	0	0	0
